Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,lat,lon,Month,month_sin,month_cos,PVOUT_avg_daily,PVOUT_annual_avg_daily,GHI_annual_avg_daily,DNI_annual_avg_daily,TEMP_annual_avg,SolarOutput_kWh_per_kWp
2015-03-07,Albany,17.9,23.1,0.0,5.4,11.0,,,,,0.0,0.0,64.0,99.0,1021.7,1018.6,3.0,1.0,20.0,18.0,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.5038532169669856
2015-03-08,Albany,17.8,22.4,0.5,6.0,8.4,,,SW,,4.0,0.0,72.0,61.0,1020.4,1018.8,7.0,2.0,20.0,21.7,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.683578671451882
2015-03-09,Albany,17.2,21.6,0.6,5.2,5.5,,,SE,SE,6.0,15.0,87.0,74.0,1020.3,1017.9,7.0,7.0,18.5,20.0,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.7623276331868352
2015-03-10,Albany,17.2,21.8,0.2,4.0,8.3,,,WSW,SW,2.0,6.0,68.0,61.0,1017.8,1015.9,7.0,1.0,18.8,21.0,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.667459658215246
2015-03-11,Albany,15.4,23.2,0.2,4.6,9.4,,,,SE,0.0,15.0,82.0,60.0,1020.2,1017.8,7.0,1.0,18.9,22.1,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.030052259147931
2015-03-12,Albany,17.2,24.0,0.0,5.2,11.5,,,,,0.0,0.0,74.0,76.0,1016.9,1013.2,1.0,1.0,21.9,22.8,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.7181687519481237
2015-03-13,Albany,18.5,37.5,0.0,5.2,7.8,,,,,0.0,0.0,96.0,70.0,1012.0,1009.5,0.0,6.0,20.2,25.0,No,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.529537640472257
2015-03-14,Albany,19.7,21.9,2.4,6.4,0.0,,,S,SSE,2.0,4.0,92.0,88.0,1015.0,1009.3,8.0,8.0,20.5,21.0,Yes,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.20007188320159913
2015-03-15,Albany,17.1,25.0,10.6,2.0,7.5,,,,,,,79.0,76.0,1006.8,1006.5,4.0,8.0,21.3,21.9,Yes,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.4471268466939775
2015-03-16,Albany,18.2,22.6,0.4,4.4,5.8,,,,,,0.0,86.0,79.0,1008.7,1007.4,6.0,6.0,21.0,21.9,No,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.8982622216076495
2015-03-17,Albany,17.7,24.5,3.0,4.2,2.7,,,,,0.0,0.0,72.0,74.0,1005.9,1002.7,6.0,7.0,22.3,22.8,Yes,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.8864014850474142
2015-03-18,Albany,16.9,22.0,3.8,5.0,5.0,,,,N,,39.0,91.0,63.0,1003.5,1004.1,8.0,6.0,17.3,20.6,Yes,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.6465712302324123
2015-03-19,Albany,16.5,19.4,2.0,5.0,4.5,,,WSW,W,37.0,37.0,55.0,62.0,1016.1,1017.7,5.0,6.0,17.7,18.5,Yes,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.486524078733052
2015-03-20,Albany,14.6,21.7,0.0,3.8,9.3,,,,SE,0.0,13.0,63.0,63.0,1023.5,1019.1,7.0,0.0,18.5,21.1,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.0817414939374688
2015-03-21,Albany,17.0,22.0,0.0,3.6,1.7,,,SE,S,26.0,46.0,76.0,88.0,1015.1,1014.0,5.0,8.0,21.7,19.2,No,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.5650940122047272
2015-03-22,Albany,13.8,17.5,6.4,4.0,4.2,,,S,S,39.0,31.0,65.0,59.0,1027.9,1029.3,7.0,5.0,16.0,17.0,Yes,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.400503182411194
2015-03-23,Albany,13.7,19.1,0.2,3.8,2.7,,,NNE,SE,6.0,6.0,59.0,51.0,1031.7,1028.3,7.0,4.0,16.0,18.6,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.903162486579522
2015-03-24,Albany,9.5,19.4,0.0,3.6,9.7,,,NW,SSW,6.0,19.0,65.0,53.0,1025.9,1023.1,2.0,1.0,14.8,18.8,No,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.2549570224164506
2015-03-25,Albany,13.4,18.5,4.8,2.6,2.3,,,SE,SE,19.0,31.0,80.0,69.0,1029.1,1028.7,8.0,8.0,16.0,17.7,Yes,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.7742418209660495
2015-03-26,Albany,13.2,21.6,0.0,3.0,10.8,,,SSW,E,19.0,24.0,56.0,62.0,1029.1,1024.8,3.0,2.0,17.8,20.3,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.647131838877024
2015-03-27,Albany,14.2,25.0,0.0,5.2,6.6,,,,SSW,0.0,19.0,78.0,58.0,1021.9,1018.7,6.0,1.0,15.9,23.0,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.2359083140514953
2015-03-28,Albany,15.6,21.8,0.0,3.6,10.7,,,WSW,SSW,6.0,13.0,70.0,65.0,1020.7,1019.1,4.0,1.0,19.0,21.0,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.6364647958017415
2015-03-29,Albany,16.7,23.0,0.2,3.8,8.4,,,NW,SSE,2.0,7.0,82.0,69.0,1022.6,1018.7,6.0,0.0,18.8,21.4,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.8639367891020804
2015-03-30,Albany,14.4,24.1,0.0,4.2,7.9,,,,SSW,0.0,28.0,87.0,81.0,1016.2,1013.7,2.0,6.0,17.7,21.4,No,No,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.7021067977555298
2015-03-31,Albany,16.0,22.2,0.0,4.4,4.3,,,W,WSW,11.0,37.0,84.0,88.0,1016.8,1017.5,7.0,8.0,19.7,18.0,No,Yes,-35.0247822,117.883608,3,1.0,6.123233995736766e-17,4.001437664031982,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.4754947084674346
2015-04-01,Albany,13.9,18.0,1.4,3.2,0.5,,,SSE,SE,19.0,37.0,80.0,59.0,1027.4,1026.7,8.0,8.0,15.8,17.1,Yes,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.1711118578910828
2015-04-02,Albany,13.0,,0.0,2.6,8.2,,,ENE,ESE,9.0,43.0,72.0,65.0,1025.1,1020.7,3.0,2.0,17.4,19.9,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.421983599832824
2015-04-03,Albany,,23.2,0.0,3.8,10.5,,,,,,,,,1020.3,1017.2,,,,,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.1113327092315974
2015-04-04,Albany,13.0,22.1,0.0,2.4,8.0,,,,SSE,0.0,37.0,88.0,56.0,1020.5,1019.8,6.0,2.0,18.2,20.5,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.378200385440968
2015-04-05,Albany,15.9,19.4,0.2,4.6,2.0,,,SE,SE,6.0,37.0,80.0,72.0,1026.2,1025.6,6.0,8.0,16.7,17.8,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.5964732605254289
2015-04-06,Albany,16.3,20.0,0.1,3.2,3.5,,,E,ESE,19.0,22.0,53.0,54.0,1027.1,1023.6,6.0,6.0,18.0,19.0,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.0472069109903386
2015-04-07,Albany,14.8,22.1,0.0,3.8,2.2,,,ESE,SE,19.0,26.0,58.0,63.0,1023.3,1019.0,5.0,8.0,17.1,19.9,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.6603759820092128
2015-04-08,Albany,16.6,23.5,0.0,3.8,2.9,,,N,E,11.0,37.0,78.0,82.0,1015.4,1012.9,6.0,8.0,17.1,20.9,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.8733153412971071
2015-04-09,Albany,15.6,22.7,0.0,3.0,0.7,,,,,0.0,,90.0,,1016.4,1013.7,7.0,,18.0,,No,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.21148311712859036
2015-04-10,Albany,16.2,22.1,24.4,5.2,1.0,,,ENE,W,6.0,30.0,95.0,83.0,1006.2,1005.3,8.0,7.0,19.0,21.7,Yes,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.3030972486078646
2015-04-11,Albany,17.0,20.0,2.6,2.8,1.2,,,WNW,SW,4.0,46.0,92.0,90.0,1005.7,1005.7,8.0,8.0,17.9,18.4,Yes,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.3648942438112034
2015-04-12,Albany,16.8,19.8,29.4,2.2,3.0,,,W,W,33.0,39.0,91.0,82.0,1010.2,1010.0,8.0,7.0,17.9,18.5,Yes,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.9151871366967772
2015-04-13,Albany,16.0,19.2,4.0,1.4,2.7,,,SW,S,33.0,41.0,81.0,78.0,1014.5,1012.4,6.0,7.0,17.9,17.2,Yes,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.826331064735325
2015-04-14,Albany,15.3,19.5,0.6,2.6,2.4,,,NW,,6.0,,81.0,73.0,1014.4,1017.7,5.0,8.0,16.2,16.0,No,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.7368882814791238
2015-04-15,Albany,13.0,18.2,2.0,2.8,5.0,,,SSW,SW,2.0,6.0,68.0,55.0,1028.3,1027.9,7.0,4.0,15.2,17.5,Yes,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.540134247573279
2015-04-16,Albany,11.4,19.4,0.0,2.2,4.9,,,SW,SW,4.0,19.0,67.0,62.0,1032.7,1029.9,7.0,1.0,15.2,18.8,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.51419052605498
2015-04-17,Albany,10.5,20.6,0.0,3.8,9.2,,,NW,SW,9.0,37.0,74.0,66.0,1026.2,1021.8,0.0,6.0,15.0,19.2,No,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.8521047325860884
2015-04-18,Albany,14.0,18.0,5.2,2.0,0.1,,,SE,E,30.0,37.0,69.0,59.0,1027.7,1027.1,8.0,8.0,16.0,17.3,Yes,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.1711118578910828
2015-04-19,Albany,12.5,25.5,0.0,3.0,10.7,,,NE,ESE,15.0,22.0,67.0,63.0,1029.2,1026.3,0.0,0.0,15.5,22.5,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.3383988808415186
2015-04-20,Albany,12.6,24.6,0.0,3.2,10.2,,,SSW,ESE,4.0,11.0,64.0,59.0,1028.2,1024.1,0.0,1.0,18.6,21.8,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.1925478615920717
2015-04-21,Albany,11.0,26.1,0.0,3.8,10.3,,,SSW,SW,2.0,7.0,53.0,59.0,1023.7,1020.5,1.0,2.0,18.0,21.2,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.234096449403425
2015-04-22,Albany,10.5,20.5,0.0,3.2,9.9,,,W,S,4.0,19.0,89.0,75.0,1023.6,1021.4,3.0,6.0,14.9,19.4,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.118348871823099
2015-04-23,Albany,13.2,18.7,0.4,2.2,1.9,,,S,SSE,28.0,37.0,80.0,77.0,1026.1,1027.4,6.0,3.0,17.0,16.0,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.600359918072683
2015-04-24,Albany,13.2,16.0,0.2,3.6,0.3,,,ESE,E,28.0,37.0,60.0,70.0,1031.7,1030.3,8.0,8.0,14.8,14.0,No,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.1711118578910828
2015-04-25,Albany,11.0,18.4,1.2,1.6,6.0,,,SSW,SE,4.0,9.0,88.0,60.0,1030.2,1027.5,7.0,4.0,12.8,16.7,Yes,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.907783588538896
2015-04-26,Albany,9.8,19.0,0.5,3.0,9.3,,,SSE,SE,4.0,28.0,84.0,66.0,1029.6,1027.4,2.0,1.0,13.3,17.9,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.9662724511122587
2015-04-27,Albany,11.2,22.0,0.0,2.6,10.4,,,,ESE,0.0,33.0,70.0,61.0,1029.1,1025.6,1.0,1.0,16.3,19.8,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.3273965944903883
2015-04-28,Albany,11.3,24.7,0.0,2.6,9.9,,,E,ENE,19.0,15.0,61.0,34.0,1025.7,1021.2,0.0,6.0,16.0,23.8,No,No,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,3.1771810261380278
2015-04-29,Albany,13.2,26.5,0.0,3.8,4.0,,,NNW,N,2.0,6.0,56.0,36.0,1019.9,1014.5,7.0,6.0,17.0,26.0,No,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.2876391477365685
2015-04-30,Albany,15.0,26.0,5.6,2.8,6.5,,,NW,W,7.0,9.0,65.0,78.0,1012.3,1009.2,7.0,7.0,19.0,21.5,Yes,Yes,-35.0247822,117.883608,4,0.8660254037844387,-0.4999999999999998,3.4222371578216557,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.0987770027277883
2015-05-01,Albany,14.6,16.5,4.6,2.6,7.4,,,SW,SW,46.0,46.0,53.0,55.0,1019.9,1019.7,5.0,4.0,15.5,15.8,Yes,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.1359970641954114
2015-05-02,Albany,6.9,19.5,0.0,2.8,7.5,,,W,SW,2.0,17.0,82.0,55.0,1019.9,1015.2,0.0,6.0,10.1,16.8,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.171350816566935
2015-05-03,Albany,9.3,19.9,0.0,2.8,4.9,,,NW,NNW,15.0,11.0,64.0,87.0,1010.5,1006.2,3.0,8.0,14.7,16.2,No,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.422834173935667
2015-05-04,Albany,9.9,14.6,8.4,4.4,5.6,,,SW,W,63.0,46.0,71.0,67.0,1017.1,1020.5,6.0,6.0,10.6,13.8,Yes,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.6308904966387936
2015-05-05,Albany,9.2,17.5,3.5,3.6,6.7,,,NW,WNW,7.0,9.0,82.0,75.0,1026.6,1025.1,6.0,6.0,14.2,15.1,Yes,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.9569451184891764
2015-05-06,Albany,12.2,17.5,10.6,3.6,5.7,,,,S,0.0,9.0,94.0,64.0,1029.7,1028.4,6.0,3.0,14.0,16.5,Yes,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.6696816184355474
2015-05-07,Albany,9.6,19.5,0.0,1.8,8.1,,,S,WSW,7.0,22.0,86.0,66.0,1031.8,1029.0,6.0,5.0,12.2,17.3,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.379502037183501
2015-05-08,Albany,7.6,18.6,0.0,3.2,5.1,,,W,W,2.0,20.0,83.0,74.0,1027.2,1025.0,7.0,5.0,12.8,17.7,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.5024504262122969
2015-05-09,Albany,12.4,18.8,1.0,0.2,2.6,,,NNW,SW,6.0,33.0,88.0,75.0,1026.7,1026.0,5.0,7.0,15.1,17.5,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.7681008828167232
2015-05-10,Albany,15.3,19.0,0.2,8.0,2.9,,,W,WSW,4.0,35.0,85.0,87.0,1029.0,1028.1,6.0,7.0,17.0,17.5,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.8590990543272063
2015-05-11,Albany,14.9,18.0,0.2,2.8,0.6,,,W,SW,6.0,15.0,79.0,87.0,1030.2,1029.0,8.0,7.0,15.8,16.2,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.17823030684413177
2015-05-12,Albany,14.5,18.5,0.6,0.2,1.5,,,SE,SE,19.0,26.0,69.0,78.0,1032.6,1031.8,8.0,6.0,16.5,18.5,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.4467768895532278
2015-05-13,Albany,11.0,20.2,0.0,2.6,9.7,,,NE,SE,15.0,19.0,66.0,49.0,1033.6,1029.0,0.0,1.0,13.0,19.5,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.8968347486127866
2015-05-14,Albany,11.5,23.1,0.0,3.8,9.3,,,NE,E,13.0,4.0,49.0,35.0,1029.1,1025.5,0.0,1.0,15.5,22.6,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.784647440548801
2015-05-15,Albany,11.8,22.5,0.0,3.6,4.3,,,NE,NNE,15.0,6.0,29.0,31.0,1024.1,1020.3,2.0,8.0,17.7,21.0,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.2908419306729413
2015-05-16,Albany,17.6,22.2,0.0,7.2,1.8,,,NNW,NNW,24.0,46.0,44.0,41.0,1013.2,1007.8,8.0,7.0,17.9,21.0,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.5417211940571633
2015-05-17,Albany,12.3,19.4,0.8,3.8,2.7,,,ENE,ENE,22.0,9.0,78.0,82.0,1005.4,1001.2,5.0,7.0,13.8,15.5,No,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.8146039010856996
2015-05-18,Albany,12.3,17.0,6.4,2.8,1.2,,,SW,SW,37.0,37.0,80.0,86.0,1011.2,1015.3,4.0,7.0,16.5,15.0,Yes,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.362930412486396
2015-05-19,Albany,11.8,,7.4,1.0,2.6,,,SSE,S,31.0,4.0,65.0,79.0,1026.6,1028.0,7.0,6.0,13.1,12.5,Yes,,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.7882321809291344
2015-05-20,Albany,,15.5,,1.4,1.0,,,,,,0.0,,73.0,1032.1,1030.9,,6.0,,14.5,,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.3038772027909758
2015-05-21,Albany,10.5,17.8,1.9,1.0,4.8,,,,SE,0.0,2.0,82.0,82.0,1031.1,1027.0,7.0,4.0,12.0,12.0,Yes,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.4619569320000922
2015-05-22,Albany,8.2,17.3,0.1,2.2,5.5,,,SSW,SE,13.0,20.0,72.0,67.0,1023.1,1018.9,7.0,1.0,10.0,16.8,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.6789140949711003
2015-05-23,Albany,7.0,20.1,0.0,1.2,6.9,,,SSW,W,4.0,33.0,87.0,70.0,1017.0,1016.9,1.0,6.0,10.8,17.0,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,2.110881498110178
2015-05-24,Albany,10.6,20.5,0.8,1.4,6.1,,,SSW,N,6.0,2.0,72.0,58.0,1022.3,1020.7,3.0,6.0,14.8,18.5,No,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.8701197682945832
2015-05-25,Albany,10.0,20.5,0.0,0.6,4.8,,,NNW,W,4.0,33.0,64.0,76.0,1021.8,1019.4,5.0,7.0,13.8,17.4,No,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.474622350013247
2015-05-26,Albany,12.3,16.0,1.6,2.6,3.6,,,SW,W,28.0,37.0,79.0,63.0,1021.3,1022.3,3.0,7.0,15.0,15.0,Yes,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,1.1081959385585058
2015-05-27,Albany,10.5,17.0,0.0,2.6,2.3,,,NW,WSW,4.0,19.0,70.0,64.0,1022.2,1019.8,8.0,7.0,12.0,16.0,No,Yes,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.709398377890284
2015-05-28,Albany,10.5,14.2,6.4,0.2,1.0,,,SSW,NNW,6.0,7.0,94.0,72.0,1025.4,1025.0,7.0,7.0,11.5,13.5,Yes,No,-35.0247822,117.883608,5,0.49999999999999994,-0.8660254037844387,3.050117254257202,3.845413208007813,4.203291893005371,3.923819541931152,15.513996124267578,0.30901803116966414
